user_id,title,message,type,is_read,action_url,related_entity_id,icon,priority,id,created_date,updated_date,created_by_id,created_by,is_sample
"68fa8c2a7b0f0c39729d9eca","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690ad59c274b7eeb883f32e8","2025-11-05T04:42:04.333000","2025-11-05T04:42:04.333000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","69090757c609453a76f5c44a","2025-11-03T19:49:43.890000","2025-11-03T19:49:43.890000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","69090753a163b3ce484f274d","2025-11-03T19:49:39.550000","2025-11-03T19:49:39.550000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690907509443ada22385e466","2025-11-03T19:49:36.294000","2025-11-03T19:49:36.294000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"685a7a77d44d3efd6a17a4d0","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","6909074bf74160aeaf1353b0","2025-11-03T19:49:31.260000","2025-11-03T19:49:31.260000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"685a7a77d44d3efd6a17a4d0","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","69090745b64c4c4b0d426e33","2025-11-03T19:49:25.517000","2025-11-03T19:49:25.517000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"685a7a77d44d3efd6a17a4d0","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","69089c349d25dfe38e8369cf","2025-11-03T12:12:36.089000","2025-11-03T12:12:36.089000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6904b7fb520fdfe034c56abb","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690750fefb935c64d922369e","2025-11-02T12:39:26.109000","2025-11-02T12:39:26.109000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"690204ebf9a44647276b3ca7","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690750f967328f68fcdfa0ce","2025-11-02T12:39:21.223000","2025-11-02T12:39:21.223000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6845d60dc9e76d6e8a3079ae","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690750f6d7a04e372fd28bf6","2025-11-02T12:39:18.502000","2025-11-02T12:39:18.502000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6845d60dc9e76d6e8a3079ae","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690750f2b42f89b9629aaf17","2025-11-02T12:39:14.449000","2025-11-02T12:39:14.449000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"69067bec142d5f25c198dbcd","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690750ea23813101a59242ce","2025-11-02T12:39:06.975000","2025-11-02T12:39:06.975000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9cd25de226bd79286fc1","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","690370bf4bf58a04dc15dd03","2025-10-30T14:05:51.266000","2025-10-30T14:05:51.266000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9cd25de226bd79286fc1","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","6903529bb2027a77834d228d","2025-10-30T11:57:15.579000","2025-10-30T11:57:15.579000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9cd25de226bd79286fc1","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר. רענני את הדף כדי לראות את השינויים.","profile_updated","false","/Profile","","✅","medium","69034a3ce79f2d31a35b8c68","2025-10-30T11:21:32.600000","2025-10-30T11:21:32.600000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9cd25de226bd79286fc1","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר","profile_updated","false","/Profile","","✅","medium","6903426acc5bc958726a2316","2025-10-30T10:48:10.811000","2025-10-30T10:48:10.811000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9cd25de226bd79286fc1","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר","profile_updated","false","/Profile","","✅","medium","69034269e760030bd323b750","2025-10-30T10:48:09.118000","2025-10-30T10:48:09.118000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68ff7c2478c2a71d7ec9bb49","עדכון הפרופיל נדחה","בקשתך לעדכון הפרופיל נדחתה. סיבה: ניסיון","system","false","/Profile","","❌","medium","6903390b1b5c56d21ac5e770","2025-10-30T10:08:11.237000","2025-10-30T10:08:11.237000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68bec527817f8ebca61dfc23","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר","profile_updated","false","/Profile","","✅","medium","69033825a68f43f3fb99ce40","2025-10-30T10:04:21.007000","2025-10-30T10:04:21.007000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68ff7c2478c2a71d7ec9bb49","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה! כל השירותים והתמונות שלך כעת מוצגים באתר","profile_updated","false","/Profile","","✅","medium","69032fbb47badcf180387a31","2025-10-30T09:28:27.092000","2025-10-30T09:28:27.092000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68ff7c2478c2a71d7ec9bb49","הפרופיל שלך אושר!","הפרופיל שלך עודכן בהצלחה והשינויים שלך כולל התמונות מוצגים כעת","profile_updated","false","/Profile","","✅","medium","69026d211a2cf9f854349307","2025-10-29T19:38:09.889000","2025-10-29T19:38:09.889000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68ff7c2478c2a71d7ec9bb49","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","69026a9b03831d91a09ce1be","2025-10-29T19:27:23.127000","2025-10-29T19:27:23.127000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68ff7c2478c2a71d7ec9bb49","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6902472b9b29bae5a86033ca","2025-10-29T16:56:11.006000","2025-10-29T16:56:11.006000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6902205f22aea4c7c2dd3784","2025-10-29T14:10:39.665000","2025-10-29T14:10:39.665000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6902205b94f62e72d60bccba","2025-10-29T14:10:35.866000","2025-10-29T14:10:35.866000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","69022057758865cb2e46ef36","2025-10-29T14:10:31.230000","2025-10-29T14:10:31.230000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68a440fa44982c252636a4c7","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","690220513073f681e9e4c921","2025-10-29T14:10:25.333000","2025-10-29T14:10:25.333000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"683ed65f1113585473038f32","נדרשים שינויים בפרופיל שלך","אנא עייני במשוב שסופק ועדכני את הפרופיל שלך.","profile_updated","false","/dashboard/my-profile","","📝","medium","69021f06f1316c6de85e2a78","2025-10-29T14:04:54.878000","2025-10-29T14:04:54.878000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9a929e70b9c0405d738a","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","69021e3cae63337800cc9755","2025-10-29T14:01:32.326000","2025-10-29T14:01:32.326000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6900ad6e1bda66313d99059f","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e59c485b0c71f2f685ef","2025-10-29T09:59:56.335000","2025-10-29T09:59:56.335000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"684f2e4b49c4772cbcfc4c14","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e58cdcdcf10da79c51fa","2025-10-29T09:59:40.902000","2025-10-29T09:59:40.902000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68457ecdf4baceb2cf6abe6f","הבקשה לעדכון פרופיל נדחתה","למידע נוסף ניתן לפנות למנהלת המערכת","profile_updated","false","/dashboard/my-profile","","❌","medium","6901e5821d9b30d62fa7e9d3","2025-10-29T09:59:30.536000","2025-10-29T09:59:30.536000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"684f2e4b49c4772cbcfc4c14","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e575c2328a21fe93fe02","2025-10-29T09:59:17.533000","2025-10-29T09:59:17.533000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68457ecdf4baceb2cf6abe6f","הבקשה לעדכון פרופיל נדחתה","למידע נוסף ניתן לפנות למנהלת המערכת","profile_updated","false","/dashboard/my-profile","","❌","medium","6901e53b2fa80395038decc9","2025-10-29T09:58:19.111000","2025-10-29T09:58:19.111000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68457ecdf4baceb2cf6abe6f","נדרשים שינויים בפרופיל שלך","היי יקרה. לא בטוחה ששטיפה אנרגטית זה לפי דרך הלימוד? ","profile_updated","false","/dashboard/my-profile","","📝","medium","6901e531c5ccc4c253b56e26","2025-10-29T09:58:09.876000","2025-10-29T09:58:09.876000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68457ecdf4baceb2cf6abe6f","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e506ecf07828b4d73ddc","2025-10-29T09:57:26.761000","2025-10-29T09:57:26.761000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6901b94983ddb1d22abecf73","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e4f950ae3da384f17ad6","2025-10-29T09:57:13.797000","2025-10-29T09:57:13.797000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6845800ecce0ada78f7a0417","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e4ecaaf8a608af341956","2025-10-29T09:57:00.684000","2025-10-29T09:57:00.684000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6845800ecce0ada78f7a0417","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6901e4e1a7561cc5b0d9883f","2025-10-29T09:56:49.196000","2025-10-29T09:56:49.196000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68bea0f3b45375b2186b22de","הודעה חדשה מעינבר כהן","קיבלת הודעה חדשה בנושא: ""בארטר טיפולים""","message","false","/MyMessages","6901b32c9d48d082b9732576","ud83dudc8c","medium","6901b32c3f17c187f72b7193","2025-10-29T06:24:44.933000","2025-10-29T06:24:44.933000","684f2e4b49c4772cbcfc4c14","inbarhazan27@gmail.com","false"
"6900ad6e1bda66313d99059f","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6900c07f018e92af46fa3dfe","2025-10-28T13:09:19.591000","2025-10-28T13:09:19.591000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6900ad6e1bda66313d99059f","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6900c07816e8f903565382a9","2025-10-28T13:09:12.839000","2025-10-28T13:09:12.839000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6900ad6e1bda66313d99059f","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6900c07057d0a2dabd6bbae7","2025-10-28T13:09:04.886000","2025-10-28T13:09:04.886000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"6900ad6e1bda66313d99059f","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6900c066875f15a7b16faf14","2025-10-28T13:08:54.745000","2025-10-28T13:08:54.745000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68f63308f2d37eac792a7f4b","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","6900c056a82a4223768345c2","2025-10-28T13:08:38.113000","2025-10-28T13:08:38.113000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68becfbffe7d1ba8f3bbe0be","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","69003fabdcbf224edcc9c583","2025-10-28T03:59:39.625000","2025-10-28T03:59:39.625000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68f9c2bf9eac64d5be7a2724","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe8bc3b13e3776a3a04b2","2025-10-27T21:48:44.682000","2025-10-27T21:48:44.682000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9cd25de226bd79286fc1","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe8aba0d542d9c871559e","2025-10-27T21:48:27.126000","2025-10-27T21:48:27.126000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68bea4abd63c21417233f209","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe89bb2fd06b522ea122b","2025-10-27T21:48:11.535000","2025-10-27T21:48:11.535000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68becfbffe7d1ba8f3bbe0be","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe84dc6cf025deeb40889","2025-10-27T21:46:53.664000","2025-10-27T21:46:53.664000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68fe8c61db3883ce91168359","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe8433d2b16aadf027376","2025-10-27T21:46:43.447000","2025-10-27T21:46:43.447000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9a929e70b9c0405d738a","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe834b78e67e7f20853f6","2025-10-27T21:46:28.531000","2025-10-27T21:46:28.531000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68be9a929e70b9c0405d738a","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68ffe82786dd775c9940f2a6","2025-10-27T21:46:15.869000","2025-10-27T21:46:15.869000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68fe13afed71973678fb2aca","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68fe2e0cd79e3ded0e4276cc","2025-10-26T14:19:56.082000","2025-10-26T14:19:56.082000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68f6580323dbbacb47f4b91b","הבקשה לעדכון פרופיל נדחתה","למידע נוסף ניתן לפנות למנהלת המערכת","profile_updated","false","/dashboard/my-profile","","❌","medium","68fdbf8a912d5a4b0617665f","2025-10-26T06:28:26.531000","2025-10-26T06:28:26.531000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
"68fd2b597d455648f75c7303","הפרופיל שלך אושר! 🎉","השינויים שביקשת אושרו ועכשיו מוצגים בפרופיל שלך","profile_updated","false","/dashboard/my-profile","","✅","medium","68fdbf8032696121dc38c06c","2025-10-26T06:28:16.503000","2025-10-26T06:28:16.503000","683ed65f1113585473038f32","cberdugocohen@gmail.com","false"
